BIM,variable,count,mean,median,mode,std,variance,min,p05,p25,p50,p75,p95,max,skewness,kurtosis,coefficient_variation
BIM-20,pH_Norm,19,0.4278618609934885,0.3669582476765519,-0.4966004486083494,0.6831609497801682,0.4667088833045414,-0.4966004486083494,-0.3722479963433233,-0.1770837309829352,0.3669582476765519,1.0232628568530795,1.480948965884078,1.55866924854972,0.3162423460463102,-1.3381643674559904,1.596685781232941
BIM-20,Temperatura (°C),19,16.768421052631577,16.6,16.9,1.3788290650560255,1.9011695906432737,14.9,14.99,15.8,16.6,17.45,19.029999999999998,20.2,0.8459536891016818,0.7535234685517698,0.08222772202154578
BIM-20,Temp_Norm,19,0.21416939987996175,0.1713018092324595,-0.4365222372619624,0.48084936749378715,0.23121611421917518,-0.4365222372619624,-0.3489955745667654,-0.21162734005902584,0.1713018092324595,0.6332480845682218,0.9553948292102655,1.010098993394764,0.31624234604630946,-1.3381643674559913,2.2451824012361006
BIM-20,EC,19,2361.5789473684213,2360.0,2360.0,48.56417951704468,2358.479532163742,2250.0,2304.0,2325.0,2360.0,2400.0,2430.0,2430.0,-0.419679944679159,-0.17973933944911114,0.02056428372685199
BIM-20,EC_Norm,19,-0.16704805491990846,-0.1739130434782609,-0.1739130434782609,0.21114860659584644,0.04458373406736753,-0.6521739130434783,-0.4173913043478261,-0.3260869565217391,-0.1739130434782609,0.0,0.1304347826086956,0.1304347826086956,-0.4196799446791441,-0.1797393394491218,-1.2639991929093821
BIM-20,OD,19,0.6751578947368421,0.649,0.622,0.09400015553054197,0.00883602923976608,0.536,0.5387000000000001,0.621,0.649,0.736,0.824,0.824,0.4123920169839568,-0.8527970431142577,0.1392269219738305
BIM-20,OD_Norm,19,0.30875176957844447,0.1557312487075487,-0.002215486114925505,0.5498895421797716,0.3023785085986788,-0.5053050859198428,-0.4895104124375954,-0.008065365182424553,0.1557312487075487,0.664670727579965,1.17946008551988,1.17946008551988,0.41239201698395533,-0.85279704311426,1.7810085523738555
BIM-20,Delta_pH_1d,19,-0.0500000000000001,-0.04999999999999982,-0.1000000000000014,0.2418217892948808,0.058477777777777726,-0.8599999999999994,-0.32899999999999957,-0.1000000000000014,-0.04999999999999982,0.0649999999999995,0.24100000000000016,0.25,-2.04671166746085,6.755930798544034,-4.836435785897606
T1,pH,9,8.296666666666667,8.28,8.28,0.2563201123595261,0.0657000000000001,7.9,7.92,8.25,8.28,8.55,8.602,8.63,-0.3115816537092852,-0.8184727141066719,0.03089434861705819
T1,Temperatura (°C),9,20.6,20.6,21.6,1.0259142264341603,1.0525000000000013,18.8,19.04,20.2,20.6,21.6,21.6,21.6,-0.6412051772494651,-0.7400835182443282,0.04980166147738642
T1,EC,9,2126.6666666666665,2110.0,2060.0,61.44102863722254,3775.0,2060.0,2064.0,2080.0,2110.0,2160.0,2222.0,2230.0,0.7520421632239154,-0.8090622591740844,0.028890765816875802
T1,OD,9,0.628,0.665,0.414,0.1625538372355448,0.02642375,0.414,0.44,0.48,0.665,0.785,0.8258,0.833,0.03206830889368851,-1.9139610536095164,0.2588436898655172
T1,Delta_pH_1d,9,-0.003333333333333065,0.009999999999999787,0.3500000000000014,0.2950847335935902,0.0870750000000001,-0.3699999999999992,-0.3539999999999992,-0.3100000000000005,0.009999999999999787,0.3199999999999994,0.3500000000000014,0.3500000000000014,0.053912309197884103,-1.7295016217979793,-88.5254200780842
T2,pH,7,7.312857142857143,7.31,7.21,0.07087883692477968,0.005023809523809511,7.21,7.219,7.265000000000001,7.31,7.375,7.387,7.39,-0.352888441177829,-1.5766476045012303,0.00969235902468173
T2,Temperatura (°C),7,20.428571428571423,20.5,20.5,0.6499084184567488,0.4223809523809526,19.3,19.48,20.2,20.5,20.75,21.15,21.3,-0.7236818779396784,0.6201329742274506,0.03181369880557513
T2,EC,7,1268.142857142857,1234.0,1214.0,66.48164802266506,4419.809523809524,1214.0,1219.1,1231.5,1234.0,1293.5,1370.0,1379.0,1.2440499728121133,-0.4272828790337462,0.0524244154735446
T2,OD,7,0.5641428571428572,0.608,0.624,0.07684058947246689,0.005904476190476189,0.451,0.4552,0.509,0.608,0.624,0.624,0.624,-0.8724995891442118,-1.3479229907443395,0.13620767949031862
T2,Delta_pH_1d,7,-0.017142857142857033,-0.03000000000000025,-0.09999999999999964,0.07782764841072118,0.006057142857142831,-0.09999999999999964,-0.09999999999999964,-0.07499999999999973,-0.03000000000000025,0.03000000000000025,0.09099999999999982,0.09999999999999964,0.5416540424668834,-1.0571333214667238,-4.539946157292098
T3,pH,9,8.16888888888889,8.73,8.87,0.8871646471265132,0.7870611111111108,6.63,6.742,7.65,8.73,8.82,8.87,8.87,-1.0217494864153653,-0.6501066878312227,0.10860285397359382
T3,Temperatura (°C),9,19.933333333333334,19.8,20.6,0.6819090848492932,0.46500000000000064,18.9,19.06,19.4,19.8,20.6,20.78,20.9,-0.004730552097467037,-1.2780668285350938,0.03420948586200468
T3,EC,9,1243.111111111111,1334.0,925.0,184.82115980350062,34158.86111111111,925.0,949.4,1109.0,1334.0,1373.0,1393.4,1399.0,-1.0237043721651806,-0.7928078743684632,0.14867629944865085
T3,OD,9,0.6326666666666667,0.707,0.331,0.21761376335149393,0.04735575,0.331,0.3366,0.452,0.707,0.794,0.878,0.88,-0.340304208252402,-1.662522923254488,0.3439627450234361
T3,Delta_pH_1d,9,-0.022222222222221994,0.04999999999999893,0.4400000000000013,0.8187609201985915,0.6703694444444442,-1.959999999999999,-1.2879999999999994,-0.04999999999999893,0.04999999999999893,0.4400000000000013,0.7880000000000003,1.02,-1.745296722297692,4.593229604628734,-36.844241408936995
T4,pH,3,6.489999999999999,6.38,5.95,0.602577795807313,0.36309999999999976,5.95,5.993,6.165,6.38,6.76,7.064,7.14,0.794095878626959,,0.09284711799804515
T4,Temperatura (°C),3,19.333333333333332,19.4,18.7,0.6027713773341704,0.3633333333333329,18.7,18.77,19.049999999999997,19.4,19.65,19.849999999999998,19.9,-0.49161304994260596,,0.031177829862112264
T4,EC,3,1088.0,1087.0,1055.0,33.51119216023208,1123.0,1055.0,1058.2,1071.0,1087.0,1104.5,1118.5,1122.0,0.13416391916846873,,0.030800728088448602
T4,OD,3,0.797,0.827,0.657,0.12767145334803703,0.0163,0.657,0.674,0.742,0.827,0.867,0.899,0.907,-0.999017469647218,,0.16019002929490217
T4,Delta_pH_1d,3,0.11000000000000017,-0.4299999999999997,-0.4299999999999997,0.9353074360871936,0.8747999999999998,-0.4299999999999997,-0.4299999999999997,-0.4299999999999997,-0.4299999999999997,0.3800000000000001,1.0279999999999998,1.19,1.7320508075688772,,8.502794873519928
T5,pH,3,6.3066666666666675,6.11,5.73,0.6961561127601575,0.48463333333333314,5.73,5.768000000000001,5.92,6.11,6.595000000000001,6.983,7.08,1.1698089144012638,,0.1103841616427311
T5,Temperatura (°C),3,19.566666666666666,19.6,18.9,0.6506407098647716,0.4233333333333339,18.9,18.97,19.25,19.6,19.9,20.14,20.2,-0.22993688673999463,,0.03325250646668339
T5,EC,3,1097.0,1097.0,1075.0,22.0,484.0,1075.0,1077.2,1086.0,1097.0,1108.0,1116.8,1119.0,0.0,,0.020054694621695533
T5,OD,3,0.8106666666666666,0.856,0.677,0.11773841061154736,0.013862333333333327,0.677,0.6949000000000001,0.7665,0.856,0.8775,0.8947,0.899,-1.4757860405391097,,0.1452365262477969
T5,Delta_pH_1d,3,0.19666666666666677,-0.3799999999999999,-0.3799999999999999,0.9988159656980525,0.9976333333333333,-0.3799999999999999,-0.3799999999999999,-0.3799999999999999,-0.3799999999999999,0.4850000000000001,1.177,1.35,1.7320508075688774,,5.078725249312129
T6,pH,3,6.636666666666667,6.31,6.11,0.7457434768962673,0.5561333333333335,6.11,6.13,6.21,6.31,6.9,7.372,7.49,1.5929549283721676,,0.11236717381661486
T6,Temperatura (°C),3,19.499999999999996,19.4,18.9,0.6557438524302004,0.4300000000000005,18.9,18.95,19.15,19.4,19.799999999999997,20.119999999999997,20.2,0.6702844137875287,,0.03362788986821541
T6,EC,3,1002.6666666666666,989.0,980.0,31.78574103797697,1010.3333333333333,980.0,980.9,984.5,989.0,1014.0,1034.0,1039.0,1.5771427159938356,,0.0317012044926632
T6,OD,3,0.7440000000000001,0.763,0.626,0.10974060324237332,0.012042999999999998,0.626,0.6397,0.6945,0.763,0.8029999999999999,0.835,0.843,-0.7557554489581227,,0.14750081080964153
T6,Delta_pH_1d,3,0.3266666666666671,-0.1999999999999993,-0.1999999999999993,0.9122134253196083,0.8321333333333325,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,-0.1999999999999993,0.5900000000000003,1.2219999999999998,1.38,1.7320508075688774,,2.792490077509001
