BIM,target,category,model,status,fit_seconds,error,RMSE,MAE,MAPE,SMAPE,R2,Adjusted_R2,AIC,BIC,LogLikelihood,validation_mode,train_source,train_points,test_points,metadata
T4,OD,biological,Monod,skipped,3.399909473955631e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Droop,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Contois,skipped,3.100140020251274e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Haldane,skipped,3.400491550564766e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Andrews,skipped,3.2997922971844673e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Tessier,skipped,3.100140020251274e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Moser,skipped,3.600143827497959e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Eilers_Peeters,skipped,3.100140020251274e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Steele,skipped,3.400491550564766e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Photo_Limited,skipped,3.3102696761488914e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Photo_Inhibited,skipped,5.199690349400043e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Cell_Mortality,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Lotka_Volterra,skipped,3.200257197022438e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Bioenergetic_Dynamic,skipped,4.300381988286972e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,biological,Dynamic_Metabolic,skipped,4.800385795533657e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,ODE_Logistic,skipped,4.100147634744644e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,ODE_Monod_Chemostat,skipped,4.100147634744644e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,Chemostat_Model,skipped,4.300381988286972e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,PDE,skipped,6.500049494206905e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,DDE,skipped,4.899920895695686e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,Reaction_Diffusion,skipped,4.3999170884490013e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,Population_Balance_Model,skipped,4.300381988286972e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,differential_equations,dFBA,skipped,3.2997922971844673e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Hidden_Markov_Models,skipped,1.3800454325973988e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Markov_Chains,skipped,1.2799864634871483e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Semi_Markov,skipped,4.00003045797348e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Gaussian_Processes,skipped,1.1500087566673756e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Bayesian_Networks,skipped,4.500034265220165e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Particle_Filters,skipped,1.0199728421866894e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Monte_Carlo,skipped,1.5500118024647236e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Sequential_Monte_Carlo,skipped,4.00003045797348e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,probabilistic,Probabilistic_Graphical_Models,skipped,4.200264811515808e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Linear_Regression,skipped,0.0004949449794366956,Linear_Regression requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Polynomial_Regression,skipped,0.0003452110104262829,Polynomial_Regression requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Ridge,skipped,0.00026946800062432885,Ridge requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Lasso,skipped,0.00024404801661148667,Lasso requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Elastic_Net,skipped,0.00023840699577704072,Elastic_Net requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Decision_Trees,skipped,0.00023996701929718256,Decision_Trees requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Random_Forest,skipped,0.0002398280194029212,Random_Forest requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Extra_Trees,skipped,0.00023836700711399317,Extra_Trees requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Gradient_Boosting,skipped,0.00023761804914101958,Gradient_Boosting requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,AdaBoost,skipped,0.0002552479854784906,AdaBoost requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,SVR,skipped,0.00024074700195342302,SVR requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,KNN,skipped,0.00023791799321770668,KNN requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,Gaussian_Process_Regression,skipped,0.00023649702779948711,Gaussian_Process_Regression requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,PLS,skipped,0.00023376697208732367,PLS requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,PCR,skipped,0.00023526803124696016,PCR requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,XGBoost,skipped,0.00023359700571745634,XGBoost requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,LightGBM,skipped,0.00023221696028485894,LightGBM requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,machine_learning,CatBoost,skipped,0.00023317697923630476,CatBoost requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,MLP,skipped,0.00023441697703674436,MLP requires at least 5 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,RNN,skipped,8.399947546422482e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,LSTM,skipped,3.300374373793602e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,Bidirectional_LSTM,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,GRU,skipped,3.2997922971844673e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,CNN_temporal,skipped,3.200257197022438e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,Seq2Seq,skipped,3.100140020251274e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,TCN,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,DeepAR,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,N_BEATS,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,N_HiTS,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,TFT,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,Temporal_Transformers,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,Informer,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,Autoformer,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,deep_learning,PatchTST,skipped,1.9004801288247108e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,ARIMA_XGBoost,skipped,5.599576979875565e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,SARIMA_LSTM,skipped,2.2997846826910973e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,ODE_ML,skipped,8.399947546422482e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,Gompertz_Random_Forest,skipped,5.200272426009178e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,Monod_Neural_Networks,skipped,1.9994331523776054e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,Kalman_LSTM,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,PINNs,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,Neural_ODEs,skipped,1.9994331523776054e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T4,OD,hybrid,Digital_Twin_Hybrid,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Naive_Last,skipped,1.4599645510315895e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Moving_Average,skipped,6.500049494206905e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Weighted_Moving_Average,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Drift,skipped,4.600151441991329e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Exponential_Smoothing,skipped,3.5995617508888245e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Holt,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Holt_Winters_Additive,skipped,2.3102620616555214e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Holt_Winters_Multiplicative,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Brown_Double_Exponential,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Winters,skipped,2.300366759300232e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Croston,skipped,4.799803718924522e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,classical,Theta_Method,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,AR,skipped,2.500019036233425e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,MA,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,ARMA,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,ARIMA,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,SARIMA,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,ARIMAX,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,SARIMAX,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,VAR,skipped,5.599576979875565e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,VARMAX,skipped,2.300366759300232e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,VECM,skipped,3.1996751204133034e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,ARCH,skipped,3.300374373793602e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,GARCH,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,State_Space_Model,skipped,4.0995655581355095e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,Dynamic_Linear_Model,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,Kalman_Filter,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,statistical,BSTS_proxy,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Exponential,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Logistic,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Gompertz,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Richards,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Verhulst,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Baranyi,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Bertalanffy,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Monod,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Droop,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Contois,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Haldane,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Andrews,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Tessier,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Moser,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Eilers_Peeters,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Steele,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Photo_Limited,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Photo_Inhibited,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Cell_Mortality,skipped,2.399901859462261e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Lotka_Volterra,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Bioenergetic_Dynamic,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,biological,Dynamic_Metabolic,skipped,1.8998980522155762e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,ODE_Logistic,skipped,2.0995503291487694e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,ODE_Monod_Chemostat,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,Chemostat_Model,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,PDE,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,DDE,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,Reaction_Diffusion,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,Population_Balance_Model,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,differential_equations,dFBA,skipped,1.8998980522155762e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Hidden_Markov_Models,skipped,2.600136213004589e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Markov_Chains,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Semi_Markov,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Gaussian_Processes,skipped,4.899920895695686e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Bayesian_Networks,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Particle_Filters,skipped,2.600136213004589e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Monte_Carlo,skipped,2.500019036233425e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Sequential_Monte_Carlo,skipped,2.1996675059199333e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,probabilistic,Probabilistic_Graphical_Models,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Linear_Regression,skipped,0.0003024999750778079,Linear_Regression requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Polynomial_Regression,skipped,0.00025301799178123474,Polynomial_Regression requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Ridge,skipped,0.00024030701024457812,Ridge requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Lasso,skipped,0.00023691804381087422,Lasso requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Elastic_Net,skipped,0.00023147702449932694,Elastic_Net requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Decision_Trees,skipped,0.00023059704108163714,Decision_Trees requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Random_Forest,skipped,0.00023454800248146057,Random_Forest requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Extra_Trees,skipped,0.00023440702352672815,Extra_Trees requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Gradient_Boosting,skipped,0.0002323269727639854,Gradient_Boosting requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,AdaBoost,skipped,0.0002456979709677398,AdaBoost requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,SVR,skipped,0.00023077701916918159,SVR requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,KNN,skipped,0.00022866798099130392,KNN requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,Gaussian_Process_Regression,skipped,0.00023055699421092868,Gaussian_Process_Regression requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,PLS,skipped,0.00022892700508236885,PLS requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,PCR,skipped,0.00022826698841527104,PCR requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,XGBoost,skipped,0.0002937489771284163,XGBoost requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,LightGBM,skipped,0.0003906019846908748,LightGBM requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,machine_learning,CatBoost,skipped,0.0004132129834033549,CatBoost requires at least 4 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,deep_learning,MLP,skipped,0.00040108198300004005,MLP requires at least 5 observations,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,deep_learning,RNN,skipped,9.700306691229343e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,deep_learning,LSTM,skipped,5.699694156646729e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,deep_learning,Bidirectional_LSTM,skipped,3.700261004269123e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,deep_learning,GRU,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
T5,OD,deep_learning,CNN_temporal,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
